experiment_id,data_version,assortment_version,inventory_version,simulation_rule_version,tiss_version,model_version,decision_date,node_id,node_type,rdc_id,fdc_id,sku_id,demand_forecast_qty,forecast_daily_mean_qty,historical_demand_std_qty,lead_time_days,replenishment_window_days,service_factor,demand_during_lead_time_qty,uncertainty_buffer_qty,safety_stock_qty,target_inventory_qty,current_inventory_position_qty,assortment_mask,eligible_mask,constraint_projection_flag
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000120,3.12,1.157743,0.752547,2,3,1.28,2.315485,1.362256,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000121,3.24,1.202272,0.82298,2,3,1.28,2.404543,1.489753,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000122,2.16,0.801514,0.717848,2,3,1.28,1.603029,1.299444,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000125,2.4,0.890572,0.839096,2,3,1.28,1.781143,1.518926,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000126,3.24,1.202272,0.865289,2,3,1.28,2.404543,1.56634,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000127,2.16,0.801514,0.666241,2,3,1.28,1.603029,1.206025,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000128,2.16,0.801514,0.765986,2,3,1.28,1.603029,1.386583,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000129,2.28,0.846043,0.758456,2,3,1.28,1.692085,1.372952,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000130,1.68,0.6234,0.626783,2,3,1.28,1.2468,1.134598,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000131,3.12,1.157743,0.923061,2,3,1.28,2.315485,1.670919,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000132,2.04,0.756986,0.771792,2,3,1.28,1.513971,1.397093,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000133,1.32,0.489814,0.617558,2,3,1.28,0.979629,1.117899,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000134,2.16,0.801514,0.811273,2,3,1.28,1.603029,1.468561,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000136,1.92,0.712457,0.677631,2,3,1.28,1.424915,1.226643,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000137,2.330816,0.962801,0.677631,2,3,1.28,1.925602,1.226643,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000138,2.16,0.801514,0.717848,2,3,1.28,1.603029,1.299444,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000139,3.676008,1.488555,0.911239,2,3,1.28,2.97711,1.649519,5,10,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000140,1.92,0.712457,0.903508,2,3,1.28,1.424915,1.635524,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000142,2.28,0.846043,0.65757,2,3,1.28,1.692085,1.190329,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000143,1.68,0.6234,0.626783,2,3,1.28,1.2468,1.134598,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000144,2.28,0.846043,0.600807,2,3,1.28,1.692085,1.087577,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000145,2.28,1.098396,0.709807,2,3,1.28,2.196793,1.284888,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000147,2.64,0.979628,0.860114,2,3,1.28,1.959257,1.556973,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000149,2.64,0.979628,0.673856,2,3,1.28,1.959257,1.21981,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000150,2.28,0.846043,0.927884,2,3,1.28,1.692085,1.679649,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000152,2.04,0.756986,0.672909,2,3,1.28,1.513971,1.218095,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000153,0.84,0.3117,0.433013,2,3,1.28,0.6234,0.783837,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000154,1.56,0.578872,0.625765,2,3,1.28,1.157743,1.132756,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000155,2.52,0.9351,0.829156,2,3,1.28,1.8702,1.500933,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000157,2.1699,1.040113,0.731053,2,3,1.28,2.080225,1.323347,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000158,1.92,0.712457,0.6227,2,3,1.28,1.424915,1.127207,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000159,2.48886,1.037144,0.625765,2,3,1.28,2.074289,1.132756,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000160,1.2,0.445286,0.610286,2,3,1.28,0.890571,1.104736,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000161,1.68,0.6234,0.681385,2,3,1.28,1.2468,1.233439,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000162,1.56,0.578872,0.82298,2,3,1.28,1.157743,1.489753,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000163,2.04,0.756986,0.617558,2,3,1.28,1.513971,1.117899,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000165,1.68,0.6234,0.681385,2,3,1.28,1.2468,1.233439,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000166,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000167,2.04,0.756986,0.938817,2,3,1.28,1.513971,1.69944,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000168,2.76,1.024157,0.847415,2,3,1.28,2.048315,1.533985,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000169,1.92,0.712457,0.677631,2,3,1.28,1.424915,1.226643,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000170,2.76,1.024157,0.804166,2,3,1.28,2.048315,1.455696,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000172,2.423808,1.174153,0.666241,2,3,1.28,2.348307,1.206025,4,8,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000173,1.68,0.6234,0.731925,2,3,1.28,1.2468,1.324926,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000174,2.28,0.846043,0.600807,2,3,1.28,1.692085,1.087577,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000175,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000176,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000177,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000178,1.56,0.578872,0.565821,2,3,1.28,1.157743,1.024245,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000179,2.4,0.890572,0.749149,2,3,1.28,1.781143,1.356105,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000182,1.2,0.445286,0.479157,2,3,1.28,0.890571,0.867367,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000183,1.92,0.712457,0.677631,2,3,1.28,1.424915,1.226643,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000184,1.56,0.578872,0.625765,2,3,1.28,1.157743,1.132756,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000185,2.64,0.979628,0.772618,2,3,1.28,1.959257,1.398588,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000186,2.16,0.801514,0.93405,2,3,1.28,1.603029,1.690811,4,7,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000187,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000188,1.56,0.578872,0.565821,2,3,1.28,1.157743,1.024245,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000190,1.92,0.712457,0.820652,2,3,1.28,1.424915,1.485539,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000191,1.8,0.667928,0.865289,2,3,1.28,1.335857,1.56634,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000193,1.44,0.534343,0.494872,2,3,1.28,1.068685,0.895814,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000194,2.04,0.756986,0.724041,2,3,1.28,1.513971,1.310654,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000195,1.56,0.578872,0.680449,2,3,1.28,1.157743,1.231744,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000197,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000198,1.56,0.578872,0.680449,2,3,1.28,1.157743,1.231744,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000199,1.32,0.489814,0.724041,2,3,1.28,0.979629,1.310654,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000200,1.92,0.712457,0.6227,2,3,1.28,1.424915,1.127207,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000201,1.56,0.578872,0.778375,2,3,1.28,1.157743,1.409009,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000202,1.08,0.400757,0.709807,2,3,1.28,0.801515,1.284888,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000203,1.68,0.6234,0.731925,2,3,1.28,1.2468,1.324926,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000204,1.32,0.489814,0.556731,2,3,1.28,0.979629,1.007791,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000205,1.56,0.578872,0.625765,2,3,1.28,1.157743,1.132756,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000207,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000208,1.32,0.489814,0.672909,2,3,1.28,0.979629,1.218095,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000210,1.92,0.712457,0.775913,2,3,1.28,1.424915,1.404553,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000211,1.92,0.712457,0.820652,2,3,1.28,1.424915,1.485539,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000212,1.44,0.534343,0.562429,2,3,1.28,1.068685,1.018105,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000213,1.56,0.578872,0.731053,2,3,1.28,1.157743,1.323347,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000214,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000215,1.08,0.400757,0.467025,2,3,1.28,0.801515,0.845406,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000216,1.08,0.400757,0.53809,2,3,1.28,0.801515,0.974047,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000217,0.84,0.3117,0.50885,2,3,1.28,0.6234,0.921117,2,3,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000218,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000219,1.2,0.445286,0.479157,2,3,1.28,0.890571,0.867367,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000220,1.8,0.667928,0.778375,2,3,1.28,1.335857,1.409009,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000223,1.2,0.445286,0.548653,2,3,1.28,0.890571,0.993168,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000224,2.04,0.756986,0.672909,2,3,1.28,1.513971,1.218095,3,6,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000226,1.2,0.445286,0.666241,2,3,1.28,0.890571,1.206025,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000227,1.44,0.534343,0.6227,2,3,1.28,1.068685,1.127207,3,5,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000228,1.32,0.489814,0.556731,2,3,1.28,0.979629,1.007791,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000230,1.2,0.445286,0.479157,2,3,1.28,0.890571,0.867367,2,4,0,true,true,false
exp_inventory_v001_base_stock,v001,assortment_hybrid_v001,inventory_base_stock_v001,sim_rule_v001,rule_tiss_v001,none,2026-06-02,FDC001,FDC,RDC001,FDC001,SKU000231,0.96,0.356228,0.524891,2,3,1.28,0.712457,0.950154,2,4,0,true,true,false
